PassengerId,CryoSleep,Cabin,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,AgeBinned,HomePlanet_1,HomePlanet_2,HomePlanet_3,CabinSide_1,CabinSide_2,Destination_1,Destination_2,Destination_3
2086_02,False,A/26/S,19.0,False,0.0,1342.0,0.0,152.0,556.0,Aldera Wasterivel,1,2086,2,2.0,Wasterivel,4.0,A,26,4,True,False,False,True,False,False,True,False
2087_01,False,F/408/S,54.0,False,0.0,0.0,872.0,0.0,1.0,Olliey Brownings,1,2087,1,1.0,Brownings,3.0,F,408,2,False,False,False,True,False,False,True,False
2088_01,False,F/409/S,38.0,False,0.0,717.0,0.0,0.0,0.0,Eriey Weaves,0,2088,1,2.0,Weaves,6.0,F,409,2,False,False,False,True,False,False,False,False
2088_02,False,G/331/S,40.0,False,51.0,0.0,1.0,368.0,509.0,Len Weaves,1,2088,2,2.0,Weaves,6.0,G,331,2,False,False,False,True,False,False,True,False
2089_01,False,F/412/P,21.0,False,223.0,2.0,133.0,0.0,549.0,Sonard Sterreray,0,2089,1,1.0,Sterreray,6.0,F,412,4,False,False,False,False,False,True,False,False
2090_01,False,F/413/P,22.0,False,8.0,0.0,801.0,0.0,12.0,Dia Watkinsley,1,2090,1,1.0,Watkinsley,5.0,F,413,4,False,False,False,False,False,False,True,False
2091_01,False,F/414/P,33.0,False,356.0,420.0,0.0,245.0,0.0,Arlie Woodwinez,0,2091,1,1.0,Woodwinez,8.0,F,414,2,False,False,False,False,False,False,True,False
2092_01,False,D/70/S,18.0,False,29.0,0.0,2315.0,0.0,1.0,Muffs Blan,1,2092,1,5.0,Blan,5.0,D,70,3,False,True,False,True,False,False,True,False
2092_02,False,E/153/S,43.0,False,546.0,0.0,41.0,710.0,0.0,Wins Stpie,0,2092,2,5.0,Stpie,6.0,E,153,2,False,True,False,True,False,False,True,False
2092_03,False,,13.0,Unknown,6726.0,0.0,1605.0,1266.0,0.0,Cray Stpie,0,2092,3,5.0,Stpie,6.0,Unknown,Unknown,3,False,True,False,False,True,False,True,False
2092_04,False,F/410/S,26.0,False,1751.0,0.0,0.0,0.0,0.0,Unknown,0,2092,4,5.0,Unknown,,F,410,4,False,True,False,True,False,False,True,False
2092_05,False,D/70/S,22.0,False,2300.0,0.0,22.0,256.0,0.0,Jur Stpie,0,2092,5,5.0,Stpie,6.0,D,70,4,False,True,False,True,False,False,True,False
2094_01,True,F/415/P,21.0,False,0.0,0.0,0.0,0.0,0.0,Lles Buncy,1,2094,1,1.0,Buncy,3.0,F,415,4,False,True,False,False,False,False,True,False
2095_01,False,F/411/S,25.0,False,0.0,11.0,0.0,13.0,1344.0,Mabley Gallencis,0,2095,1,1.0,Gallencis,6.0,F,411,4,False,False,False,True,False,True,False,False
2096_01,False,F/412/S,29.0,False,216.0,10.0,611.0,594.0,0.0,Milly Kité,0,2096,1,2.0,Kité,4.0,F,412,4,False,True,False,True,False,False,True,False
2096_02,False,F/412/S,49.0,False,1624.0,0.0,68.0,311.0,0.0,Weaffs Kinie,0,2096,2,2.0,Kinie,2.0,F,412,2,False,True,False,True,False,False,True,False
2097_01,True,B/86/S,29.0,False,0.0,0.0,0.0,0.0,0.0,Tetra Roftfuling,1,2097,1,1.0,Roftfuling,3.0,B,86,4,True,False,False,True,False,False,False,False
2099_01,False,D/71/S,45.0,False,10.0,1095.0,1474.0,0.0,0.0,Cupers Boste,1,2099,1,1.0,Boste,2.0,D,71,2,False,True,False,True,False,False,False,True
2100_01,False,F/413/S,45.0,False,0.0,0.0,734.0,3.0,5.0,Garyan Briggins,1,2100,1,1.0,Briggins,8.0,F,413,2,False,False,False,True,False,True,False,False
2102_01,False,C/79/S,30.0,False,63.0,8515.0,249.0,2624.0,4538.0,Giedia Seadler,0,2102,1,1.0,Seadler,1.0,C,79,4,True,False,False,True,False,False,True,False
2104_01,False,F/414/S,29.0,False,776.0,0.0,4.0,0.0,23.0,Sonard Bootez,0,2104,1,2.0,Bootez,6.0,F,414,4,False,False,False,True,False,False,True,False
2104_02,False,,26.0,False,0.0,0.0,0.0,0.0,0.0,Brinez Bootez,0,2104,2,2.0,Bootez,6.0,Unknown,Unknown,4,False,False,False,False,True,False,True,False
2105_01,True,G/335/S,16.0,False,0.0,0.0,0.0,0.0,0.0,Benda Loway,0,2105,1,1.0,Loway,12.0,G,335,3,False,False,False,True,False,False,False,False
2106_01,False,G/336/S,20.0,False,1.0,0.0,0.0,4926.0,1.0,Bertle Calhounez,0,2106,1,1.0,Calhounez,1.0,G,336,4,False,False,False,True,False,False,False,False
2107_01,False,G/338/P,33.0,False,235.0,2.0,1.0,650.0,0.0,Sylvin Haynardy,0,2107,1,1.0,Haynardy,4.0,G,338,2,False,False,False,False,False,False,True,False
2110_01,True,G/339/P,18.0,False,0.0,0.0,0.0,0.0,0.0,Ernice Joynewtonks,0,2110,1,1.0,Joynewtonks,3.0,G,339,3,False,False,False,False,False,False,True,False
2111_01,False,F/417/P,24.0,False,600.0,593.0,1404.0,0.0,1.0,Beals Blan,0,2111,1,1.0,Blan,5.0,F,417,4,False,True,False,False,False,False,True,False
2112_01,False,F/418/P,29.0,False,860.0,305.0,18.0,1415.0,0.0,Latsts Perty,0,2112,1,1.0,Perty,4.0,F,418,4,False,True,False,False,False,False,True,False
2114_01,True,B/87/S,40.0,False,0.0,0.0,0.0,0.0,0.0,Gollux Folhal,1,2114,1,1.0,Folhal,7.0,B,87,2,True,False,False,True,False,False,False,False
2115_01,True,D/72/S,27.0,False,0.0,0.0,0.0,0.0,0.0,Schird Oinded,1,2115,1,1.0,Oinded,1.0,D,72,4,True,False,False,True,False,False,True,False
2116_01,True,G/339/S,35.0,False,0.0,0.0,0.0,0.0,0.0,Dellie Waderoachez,0,2116,1,1.0,Waderoachez,7.0,G,339,2,False,False,False,True,False,False,True,False
2117_01,False,,31.0,False,0.0,8515.0,0.0,13036.0,267.0,Azet Rocketedy,0,2117,1,1.0,Rocketedy,1.0,Unknown,Unknown,2,True,False,False,False,True,False,True,False
2118_01,True,G/340/P,26.0,False,0.0,0.0,0.0,0.0,0.0,Kene Macdonadows,0,2118,1,1.0,Macdonadows,2.0,G,340,4,False,False,False,False,False,True,False,False
2120_01,False,D/73/S,49.0,False,0.0,0.0,1058.0,0.0,0.0,Prah Bla,1,2120,1,1.0,Bla,1.0,D,73,2,False,True,False,True,False,False,True,False
2121_01,True,G/341/P,23.0,False,0.0,0.0,0.0,0.0,0.0,Timyra Peterstarks,0,2121,1,1.0,Peterstarks,6.0,G,341,4,False,False,False,False,False,False,True,False
2123_01,True,G/342/P,23.0,False,0.0,0.0,0.0,0.0,0.0,Dianya Johnsondez,0,2123,1,2.0,Johnsondez,4.0,G,342,4,False,False,False,False,False,True,False,False
2123_02,True,G/342/P,14.0,False,0.0,0.0,0.0,0.0,0.0,France Johnsondez,1,2123,2,2.0,Johnsondez,4.0,G,342,3,False,False,False,False,False,True,False,False
2124_01,False,G/341/S,21.0,False,770.0,0.0,0.0,40.0,0.0,Ine Litthews,0,2124,1,1.0,Litthews,15.0,G,341,4,False,False,False,True,False,False,False,False
2125_01,False,G/343/P,18.0,False,0.0,1.0,0.0,80.0,826.0,Stenny Pagedy,0,2125,1,1.0,Pagedy,2.0,G,343,3,False,False,False,False,False,False,True,False
2126_01,False,F/415/S,29.0,False,717.0,0.0,0.0,0.0,0.0,Natha Ricews,0,2126,1,1.0,Ricews,4.0,F,415,1,False,False,False,True,False,False,True,False
2127_01,False,F/419/P,19.0,False,721.0,62.0,7.0,0.0,0.0,Dorice Bailes,1,2127,1,1.0,Bailes,3.0,F,419,4,False,False,False,False,False,False,True,False
2128_01,False,G/344/P,22.0,False,624.0,0.0,0.0,0.0,185.0,Artis Sancockett,0,2128,1,1.0,Sancockett,4.0,G,344,4,False,False,False,False,False,False,True,False
2129_01,False,F/420/P,17.0,False,736.0,0.0,2.0,20.0,0.0,Rice Camerrison,0,2129,1,1.0,Camerrison,5.0,F,420,3,False,False,False,False,False,False,True,False
2130_01,False,F/421/P,13.0,False,0.0,2.0,480.0,10.0,176.0,Marine Oneiles,0,2130,1,1.0,Oneiles,16.0,F,421,3,False,False,False,False,False,True,False,False
2131_01,False,E/128/P,26.0,False,0.0,420.0,0.0,91.0,900.0,Terrie Mayder,0,2131,1,1.0,Mayder,4.0,E,128,4,False,False,False,False,False,False,True,False
2133_01,False,D/74/S,29.0,False,1054.0,0.0,43.0,85.0,0.0,Caish Chrie,0,2133,1,2.0,Chrie,3.0,D,74,1,False,True,False,True,False,False,True,False
2133_02,True,F/416/S,16.0,False,0.0,0.0,0.0,0.0,0.0,Elfs Chrie,1,2133,2,2.0,Chrie,3.0,F,416,3,False,True,False,True,False,False,True,False
2134_01,False,F/422/P,20.0,False,1146.0,0.0,0.0,0.0,3.0,Mes Pimne,0,2134,1,1.0,Pimne,8.0,F,422,4,False,True,False,False,False,False,True,False
2135_01,False,E/129/P,20.0,False,75.0,0.0,0.0,1545.0,0.0,Tin Monroellynn,0,2135,1,2.0,Monroellynn,9.0,E,129,4,False,False,False,False,False,False,True,False
2135_02,Unknown,E/129/P,23.0,False,426.0,0.0,362.0,0.0,0.0,Aarone Monroellynn,0,2135,2,2.0,Monroellynn,9.0,E,129,4,False,False,False,False,False,False,True,False
2136_01,False,G/343/S,61.0,False,2.0,0.0,17.0,868.0,28.0,Sallie Waltonnedy,0,2136,1,1.0,Waltonnedy,9.0,G,343,1,False,False,False,True,False,False,True,False
2137_01,True,F/423/P,27.0,False,0.0,0.0,0.0,0.0,0.0,Lopedo Ruité,1,2137,1,3.0,Ruité,3.0,F,423,4,False,True,False,False,False,False,True,False
2137_02,False,F/423/P,3.0,False,0.0,0.0,0.0,0.0,0.0,Stoate Queke,1,2137,2,3.0,Queke,5.0,F,423,0,False,True,False,False,False,False,False,False
2137_03,False,F/423/P,4.0,False,0.0,0.0,0.0,0.0,0.0,Slig Queke,1,2137,3,3.0,Queke,5.0,F,423,0,False,True,False,False,False,False,False,False
2138_01,True,G/344/S,13.0,Unknown,0.0,0.0,0.0,0.0,0.0,Colly Powery,1,2138,1,1.0,Powery,10.0,G,344,3,False,False,False,True,False,False,False,False
2139_01,True,F/417/S,19.0,False,0.0,0.0,0.0,0.0,0.0,Gibil Razo,1,2139,1,1.0,Razo,2.0,F,417,4,False,True,False,True,False,False,True,False
2140_01,False,F/424/P,18.0,False,0.0,0.0,698.0,0.0,0.0,Andra Drakeekss,1,2140,1,1.0,Drakeekss,9.0,F,424,3,False,False,False,False,False,False,True,False
2141_01,False,E/130/P,66.0,False,0.0,0.0,1610.0,0.0,0.0,Annaha Rivanseney,1,2141,1,1.0,Rivanseney,5.0,E,130,1,False,False,False,False,False,False,False,False
2142_01,True,F/418/S,39.0,Unknown,0.0,0.0,0.0,0.0,0.0,Tostex Pri,1,2142,1,1.0,Pri,3.0,F,418,2,False,True,False,True,False,False,True,False
2143_01,False,F/419/S,21.0,False,0.0,1433.0,0.0,1234.0,0.0,Justie Miltongson,0,2143,1,2.0,Miltongson,5.0,F,419,4,False,False,False,True,False,False,True,False
2143_02,True,G/345/S,7.0,False,0.0,0.0,0.0,0.0,0.0,Thel Miltongson,0,2143,2,2.0,Miltongson,5.0,G,345,0,False,False,False,True,False,False,True,False
2144_01,True,,56.0,False,0.0,0.0,0.0,0.0,0.0,Helley Philliames,0,2144,1,1.0,Philliames,4.0,Unknown,Unknown,2,False,False,False,False,True,False,True,False
2145_01,False,F/425/P,15.0,False,0.0,951.0,128.0,0.0,0.0,Karene Pecketton,0,2145,1,1.0,Pecketton,3.0,F,425,3,False,False,False,False,False,False,True,False
2147_01,False,E/155/S,29.0,False,1146.0,0.0,47.0,0.0,105.0,Chon Ban,1,2147,1,1.0,Ban,3.0,E,155,1,False,True,False,True,False,False,True,False
2148_01,False,F/420/S,13.0,False,579.0,226.0,61.0,1.0,7.0,Ellana Grahangory,0,2148,1,1.0,Grahangory,5.0,F,420,3,False,False,False,True,False,False,True,False
2149_01,True,B/89/S,18.0,False,0.0,0.0,0.0,0.0,0.0,Altares Persed,1,2149,1,1.0,Persed,3.0,B,89,3,True,False,False,True,False,False,True,False
2150_01,True,G/346/P,38.0,False,0.0,0.0,0.0,0.0,0.0,Walley Prickmantes,0,2150,1,1.0,Prickmantes,5.0,G,346,2,False,False,False,False,False,True,False,False
2152_01,False,F/426/P,45.0,False,2138.0,0.0,0.0,659.0,0.0,Eulah Bakericks,0,2152,1,1.0,Bakericks,6.0,F,426,2,False,False,False,False,False,False,True,False
2153_01,True,G/347/P,21.0,False,0.0,0.0,0.0,0.0,305.0,Alvia Daviddley,0,2153,1,1.0,Daviddley,5.0,G,347,4,False,False,False,False,False,False,True,False
2154_01,False,G/348/P,19.0,False,78.0,0.0,0.0,550.0,0.0,Regana Barles,0,2154,1,1.0,Barles,1.0,G,348,4,False,False,False,False,False,False,True,False
2156_01,False,F/421/S,49.0,False,651.0,25.0,0.0,849.0,2.0,Troya Cofferson,0,2156,1,1.0,Cofferson,11.0,F,421,2,False,False,False,True,False,False,True,False
2158_01,False,F/423/S,21.0,False,0.0,820.0,0.0,45.0,0.0,Joyn Moraleney,1,2158,1,1.0,Moraleney,2.0,F,423,4,False,False,False,True,False,False,True,False
2159_01,False,F/424/S,18.0,False,0.0,402.0,2027.0,0.0,0.0,Hencey Casez,1,2159,1,1.0,Casez,5.0,F,424,3,False,False,False,True,False,False,True,False
2161_01,True,F/429/P,43.0,False,0.0,0.0,0.0,0.0,0.0,Poselk Sidie,1,2161,1,1.0,Sidie,5.0,F,429,2,False,True,False,False,False,False,True,False
2162_01,True,F/425/S,27.0,False,0.0,0.0,0.0,0.0,0.0,Ral Graie,1,2162,1,2.0,Graie,4.0,F,425,4,False,True,False,True,False,True,False,False
2162_02,False,F/425/S,0.0,False,0.0,0.0,0.0,0.0,0.0,Hoces Graie,1,2162,2,2.0,Graie,4.0,F,425,0,False,True,False,True,False,False,True,False
2163_01,False,G/349/P,27.0,False,0.0,0.0,6.0,745.0,22.0,Adanne Mosepherry,0,2163,1,1.0,Mosepherry,4.0,G,349,4,False,False,False,False,False,False,True,False
2164_01,True,B/63/P,21.0,Unknown,0.0,0.0,0.0,0.0,0.0,Coxaton Queldry,1,2164,1,1.0,Queldry,2.0,B,63,4,True,False,False,False,False,False,True,False
2167_01,False,F/431/P,20.0,False,38.0,220.0,495.0,0.0,305.0,Weney Mckinn,0,2167,1,1.0,Mckinn,8.0,F,431,4,False,False,False,False,False,True,False,False
2168_01,True,F/427/S,35.0,False,0.0,0.0,0.0,0.0,0.0,Fow Lacke,1,2168,1,2.0,Lacke,5.0,F,427,2,False,True,False,True,False,False,True,False
2168_02,False,F/427/S,20.0,False,212.0,0.0,991.0,0.0,13.0,Gorice Lacke,0,2168,2,2.0,Lacke,5.0,F,427,4,False,True,False,True,False,False,True,False
2171_01,False,F/433/P,24.0,False,388.0,0.0,7.0,409.0,0.0,Sergia Camerrison,0,2171,1,2.0,Camerrison,5.0,F,433,4,False,False,False,False,False,False,True,False
2171_02,False,G/351/P,41.0,False,2.0,0.0,551.0,5577.0,68.0,Karene Camerrison,0,2171,2,2.0,Camerrison,5.0,G,351,2,False,False,False,False,False,False,True,False
2172_01,False,G/347/S,23.0,False,0.0,774.0,0.0,0.0,0.0,Belly Barbes,1,2172,1,1.0,Barbes,13.0,G,347,4,False,False,False,True,False,True,False,False
2173_01,True,G/352/P,27.0,False,0.0,0.0,0.0,0.0,0.0,Vina Landolphrey,1,2173,1,1.0,Landolphrey,3.0,G,352,4,False,False,False,False,False,True,False,False
2175_01,True,G/348/S,58.0,False,0.0,0.0,0.0,0.0,0.0,Gabria Callowery,1,2175,1,1.0,Callowery,6.0,G,348,2,False,False,False,True,False,False,False,False
2177_01,True,F/435/P,53.0,False,0.0,0.0,0.0,311.0,0.0,Clech Colle,1,2177,1,1.0,Colle,2.0,F,435,2,False,True,False,False,False,False,True,False
2179_01,False,C/80/S,30.0,False,437.0,3585.0,0.0,4488.0,281.0,Eltaird Dianket,0,2179,1,1.0,Dianket,5.0,C,80,4,True,False,False,True,False,False,True,False
2180_01,False,F/428/S,24.0,False,1.0,0.0,0.0,318.0,247.0,Coreen Masquez,0,2180,1,1.0,Masquez,4.0,F,428,4,False,False,False,True,False,False,False,False
2182_01,False,B/64/P,31.0,False,46.0,1935.0,0.0,995.0,1254.0,Unukath Tiouserful,0,2182,1,1.0,Tiouserful,1.0,B,64,2,True,False,False,False,False,False,True,False
2183_01,False,F/429/S,46.0,False,607.0,0.0,41.0,334.0,251.0,Cheeet Ruity,0,2183,1,2.0,Ruity,3.0,F,429,2,False,True,False,True,False,True,False,False
2183_02,False,F/429/S,20.0,False,938.0,59.0,31.0,12.0,0.0,Prish Ruity,0,2183,2,2.0,Ruity,3.0,F,429,4,False,True,False,True,False,False,True,False
2186_01,True,G/350/S,20.0,False,0.0,0.0,0.0,0.0,0.0,Ivanne Johnsby,0,2186,1,1.0,Johnsby,6.0,G,350,4,False,False,False,True,False,False,True,False
2187_01,False,F/437/P,30.0,False,0.0,236.0,0.0,1149.0,0.0,Hary Wiggson,0,2187,1,1.0,Wiggson,1.0,F,437,4,False,False,False,False,False,False,True,False
2188_01,False,F/438/P,24.0,False,0.0,421.0,0.0,207.0,63.0,Ollip Hopez,0,2188,1,1.0,Hopez,6.0,F,438,4,False,False,False,False,False,False,False,False
2189_01,Unknown,G/354/P,34.0,False,0.0,0.0,0.0,628.0,0.0,Nelly Cruzaley,0,2189,1,1.0,Cruzaley,4.0,G,354,2,False,False,False,False,False,False,True,False
2190_01,False,F/430/S,20.0,False,1750.0,0.0,446.0,0.0,76.0,Allia Barris,0,2190,1,1.0,Barris,5.0,F,430,4,False,False,False,True,False,False,False,True
2191_01,True,F/431/S,48.0,False,0.0,0.0,0.0,0.0,0.0,Barkix Sidie,1,2191,1,1.0,Sidie,5.0,F,431,2,False,True,False,True,False,False,True,False
2193_01,False,F/439/P,25.0,False,0.0,0.0,619.0,0.0,70.0,Karlen Singtons,0,2193,1,1.0,Singtons,4.0,F,439,4,False,False,False,False,False,True,False,False
2194_01,True,G/352/S,43.0,False,0.0,0.0,0.0,0.0,0.0,Danie Blacks,0,2194,1,1.0,Blacks,7.0,G,352,2,False,False,False,True,False,False,True,False
2195_01,False,F/440/P,27.0,False,0.0,280.0,119.0,646.0,5.0,Naomie Coleyanglas,1,2195,1,1.0,Coleyanglas,3.0,F,440,4,False,False,False,False,False,False,True,False
2196_01,False,B/65/P,47.0,False,223.0,32.0,0.0,4027.0,1440.0,Muonin Veriedeezy,0,2196,1,4.0,Veriedeezy,4.0,B,65,2,True,False,False,False,False,False,True,False
2196_02,False,B/65/P,26.0,False,26.0,4587.0,0.0,102.0,0.0,Zinonon Veriedeezy,1,2196,2,4.0,Veriedeezy,4.0,B,65,4,True,False,False,False,False,False,False,False
2196_03,True,B/65/P,37.0,False,0.0,0.0,0.0,0.0,0.0,Genubi Veriedeezy,1,2196,3,4.0,Veriedeezy,4.0,B,65,2,True,False,False,False,False,False,True,False
2196_04,False,B/65/P,42.0,False,0.0,1180.0,0.0,2677.0,283.0,Alrairk Veriedeezy,0,2196,4,4.0,Veriedeezy,4.0,B,65,2,True,False,False,False,False,False,False,False
2198_01,False,E/156/S,61.0,False,0.0,654.0,902.0,0.0,68.0,Joela Franey,1,2198,1,1.0,Franey,3.0,E,156,1,False,False,False,True,False,False,False,False
2200_01,False,F/442/P,29.0,False,1443.0,1108.0,47.0,0.0,0.0,Grawk Prité,0,2200,1,1.0,Prité,4.0,F,442,4,False,True,False,False,False,False,True,False
2201_01,False,D/75/S,32.0,False,0.0,1968.0,13.0,1051.0,305.0,Suhelik Subateful,1,2201,1,1.0,Subateful,5.0,D,75,2,True,False,False,True,False,False,False,False
2202_01,False,F/443/P,51.0,False,1671.0,0.0,17.0,0.0,0.0,Stmeal Horte,0,2202,1,1.0,Horte,6.0,F,443,2,False,True,False,False,False,False,True,False
2203_01,False,D/76/S,43.0,False,2019.0,0.0,560.0,0.0,0.0,Guanch Boyst,0,2203,1,1.0,Boyst,3.0,D,76,2,False,True,False,True,False,False,True,False
2204_01,True,B/90/S,25.0,False,0.0,0.0,0.0,0.0,0.0,Taraid Aillyber,1,2204,1,1.0,Aillyber,3.0,B,90,4,True,False,False,True,False,False,False,False
2205_01,False,E/157/S,31.0,False,0.0,0.0,187.0,602.0,0.0,Brance Vandan,0,2205,1,1.0,Vandan,12.0,E,157,2,False,False,False,True,False,False,True,False
2206_01,False,F/432/S,13.0,False,0.0,14.0,857.0,0.0,72.0,Elindy Callowery,0,2206,1,1.0,Callowery,6.0,F,432,3,False,False,False,True,False,True,False,False
2207_01,False,G/354/S,20.0,False,546.0,0.0,228.0,0.0,0.0,Andine Hales,0,2207,1,1.0,Hales,2.0,G,354,4,False,False,False,True,False,False,True,False
2209_01,False,F/433/S,29.0,False,1356.0,20.0,0.0,13.0,0.0,Unknown,0,2209,1,1.0,Unknown,,F,433,4,False,False,False,True,False,False,True,False
2210_01,True,G/355/S,16.0,False,0.0,0.0,0.0,0.0,0.0,Helly Hestes,0,2210,1,1.0,Hestes,8.0,G,355,3,False,False,False,True,False,False,True,False
2211_01,False,F/434/S,15.0,False,0.0,2347.0,0.0,380.0,0.0,Amela Hurles,1,2211,1,1.0,Hurles,6.0,F,434,3,False,False,False,True,False,False,True,False
2212_01,False,F/445/P,50.0,False,0.0,5.0,0.0,2170.0,0.0,Ebonyd Swanardy,0,2212,1,1.0,Swanardy,7.0,F,445,2,False,False,False,False,False,False,True,False
2215_01,False,A/27/S,41.0,True,0.0,8515.0,0.0,1257.0,6.0,Pulchib Quidedbolt,1,2215,1,4.0,Quidedbolt,3.0,A,27,2,True,False,False,True,False,False,False,False
2215_02,False,A/27/S,43.0,False,2.0,2229.0,33.0,6.0,198.0,Unknown,1,2215,2,4.0,Unknown,,A,27,2,True,False,False,True,False,False,True,False
2215_03,True,A/27/S,32.0,False,0.0,0.0,0.0,0.0,0.0,Grafi Quidedbolt,1,2215,3,4.0,Quidedbolt,3.0,A,27,2,True,False,False,True,False,False,True,False
2215_04,False,A/27/S,36.0,False,0.0,3206.0,0.0,698.0,72.0,Ranons Ingent,0,2215,4,4.0,Ingent,4.0,A,27,2,True,False,False,True,False,False,False,True
2219_01,True,,18.0,False,0.0,0.0,0.0,0.0,0.0,Milda Woodwin,1,2219,1,1.0,Woodwin,2.0,Unknown,Unknown,3,False,False,False,False,True,False,False,False
2220_01,False,G/357/S,47.0,False,0.0,0.0,880.0,0.0,2.0,Ralda Acobsond,1,2220,1,1.0,Acobsond,3.0,G,357,2,False,False,False,True,False,False,True,False
2221_01,True,G/355/P,29.0,False,0.0,0.0,0.0,0.0,0.0,Andrey Fisherry,1,2221,1,1.0,Fisherry,2.0,G,355,4,False,False,False,False,False,True,False,False
2223_01,False,G/358/S,29.0,False,0.0,86.0,0.0,252.0,570.0,Glena Vanglis,0,2223,1,1.0,Vanglis,3.0,G,358,1,False,False,False,True,False,False,True,False
2224_01,False,F/435/S,14.0,False,0.0,600.0,0.0,204.0,0.0,Dessie Polloantes,1,2224,1,1.0,Polloantes,2.0,F,435,3,False,False,False,True,False,False,True,False
2225_01,True,G/356/P,25.0,False,0.0,0.0,0.0,0.0,0.0,Willey Puckley,0,2225,1,1.0,Puckley,5.0,G,356,4,False,False,False,False,False,True,False,False
2228_01,False,E/158/S,63.0,False,1172.0,0.0,1.0,311.0,0.0,Basps Rasty,0,2228,1,1.0,Rasty,1.0,E,158,1,False,True,False,True,False,False,True,False
2229_01,False,F/437/S,22.0,False,48.0,329.0,182.0,26.0,154.0,Ianya Norry,0,2229,1,1.0,Norry,2.0,F,437,4,False,False,False,True,False,False,True,False
2231_01,False,E/159/S,32.0,False,2.0,416.0,26.0,510.0,0.0,Hon Late,0,2231,1,1.0,Late,2.0,E,159,2,False,True,False,True,False,False,True,False
2232_01,False,F/438/S,31.0,False,0.0,14.0,671.0,1.0,3.0,Eriky Dyers,0,2232,1,2.0,Dyers,4.0,F,438,2,False,False,False,True,False,False,False,False
2232_02,False,F/438/S,24.0,False,0.0,1220.0,0.0,140.0,0.0,Adrie Dyers,0,2232,2,2.0,Dyers,4.0,F,438,4,False,False,False,True,False,False,True,False
2233_01,False,G/359/P,39.0,False,9.0,18.0,0.0,2.0,878.0,Nelle Alfordonard,0,2233,1,1.0,Alfordonard,6.0,G,359,2,False,False,False,False,False,False,True,False
2234_01,True,F/448/P,20.0,False,0.0,0.0,0.0,0.0,0.0,Newtch Gen,1,2234,1,7.0,Gen,3.0,F,448,4,False,True,False,False,False,False,False,False
2234_02,True,F/448/P,20.0,False,0.0,0.0,0.0,0.0,0.0,Resers Gread,1,2234,2,7.0,Gread,5.0,F,448,4,False,True,False,False,False,False,False,False
2234_03,False,E/134/P,19.0,False,0.0,0.0,0.0,0.0,0.0,Apench Flité,0,2234,3,7.0,Flité,7.0,E,134,4,False,True,False,False,False,False,True,False
2234_04,False,E/134/P,20.0,False,552.0,8.0,1348.0,5.0,305.0,Jet Gen,0,2234,4,7.0,Gen,3.0,E,134,4,False,True,False,False,False,False,False,False
2234_05,False,D/66/P,31.0,False,21.0,0.0,1031.0,0.0,305.0,Burs Flité,0,2234,5,7.0,Flité,7.0,D,66,2,False,True,False,False,False,False,True,False
2234_06,True,F/448/P,17.0,False,0.0,0.0,0.0,0.0,0.0,Shood Gen,1,2234,6,7.0,Gen,3.0,F,448,3,False,True,False,False,False,False,False,False
2234_07,Unknown,F/448/P,24.0,False,2538.0,0.0,61.0,0.0,0.0,Sumpid Gread,0,2234,7,7.0,Gread,5.0,F,448,4,False,True,False,False,False,False,True,False
2235_01,False,F/449/P,27.0,False,203.0,539.0,0.0,0.0,0.0,Elica Tranciams,0,2235,1,1.0,Tranciams,10.0,F,449,4,False,False,False,False,False,False,True,False
2237_01,False,C/83/S,28.0,False,0.0,162.0,741.0,3733.0,99.0,Skatik Fushausive,1,2237,1,2.0,Fushausive,4.0,C,83,4,True,False,False,True,False,False,False,False
2237_02,True,C/83/S,41.0,False,0.0,0.0,0.0,0.0,0.0,Ruchban Fushausive,1,2237,2,2.0,Fushausive,4.0,C,83,2,True,False,False,True,False,False,True,False
2238_01,True,A/28/S,25.0,False,0.0,0.0,0.0,0.0,0.0,Wasalm Droning,1,2238,1,1.0,Droning,4.0,A,28,4,True,False,False,True,False,False,False,False
2239_01,False,F/439/S,26.0,False,93.0,0.0,469.0,0.0,0.0,Kencey Franchaney,1,2239,1,1.0,Franchaney,2.0,F,439,4,False,False,False,True,False,True,False,False
2241_01,False,F/451/P,27.0,False,485.0,1109.0,921.0,0.0,1.0,Jacky Jacostaffey,0,2241,1,1.0,Jacostaffey,7.0,F,451,4,False,False,False,False,False,False,True,False
2243_01,False,G/362/P,22.0,False,38.0,483.0,80.0,47.0,121.0,Thondy Booness,1,2243,1,1.0,Booness,3.0,G,362,4,False,False,False,False,False,False,True,False
2251_01,False,A/29/S,62.0,False,320.0,1179.0,756.0,4996.0,85.0,Yilduno Hoodjuded,0,2251,1,2.0,Hoodjuded,3.0,A,29,1,True,False,False,True,False,False,False,False
