PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,CabinSide,AgeBinned
3193_01,Mars,False,F/666/P,TRAPPIST-1e,27.0,True,309.0,,849.0,0.0,0.0,Golve Mushe,True,3193,1,1.0,Mushe,3.0,F,666,P,Young
3195_01,Earth,False,G/505/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Rald Litthews,False,3195,1,6.0,Litthews,15.0,G,505,S,Child
3195_02,Earth,False,G/505/S,PSO J318.5-22,60.0,False,0.0,31.0,6.0,223.0,356.0,Fredy Litthews,False,3195,2,6.0,Litthews,15.0,G,505,S,Senior
3195_03,Earth,False,G/505/S,55 Cancri e,28.0,False,0.0,0.0,675.0,31.0,0.0,Fery Litthews,True,3195,3,6.0,Litthews,15.0,G,505,S,Young
3195_04,Earth,False,G/505/S,PSO J318.5-22,11.0,False,0.0,0.0,0.0,0.0,0.0,Ralda Litthews,False,3195,4,6.0,Litthews,15.0,G,505,S,Child
3195_05,Earth,False,,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Allena Litthews,False,3195,5,6.0,Litthews,15.0,Unknown,Unknown,Unknown,Child
3195_06,Earth,True,G/505/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Violan Litthews,False,3195,6,6.0,Litthews,15.0,G,505,S,Child
3196_01,Mars,False,F/667/P,TRAPPIST-1e,38.0,False,1046.0,0.0,1553.0,0.0,0.0,Flats Chate,False,3196,1,1.0,Chate,5.0,F,667,P,Senior
3197_01,Earth,False,F/668/P,55 Cancri e,18.0,False,0.0,0.0,,588.0,0.0,Molley Ryanga,False,3197,1,1.0,Ryanga,4.0,F,668,P,Teenager
3200_01,Earth,False,F/669/P,TRAPPIST-1e,40.0,False,4.0,11.0,669.0,0.0,773.0,Brie Flynney,False,3200,1,1.0,Flynney,3.0,F,669,P,Senior
3201_01,Earth,False,F/670/P,TRAPPIST-1e,21.0,False,330.0,11.0,0.0,0.0,398.0,Lynez Mcfaddoxter,False,3201,1,1.0,Mcfaddoxter,4.0,F,670,P,Young
3203_01,Earth,True,G/506/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Karley Hopez,False,3203,1,1.0,Hopez,6.0,G,506,S,Young
3204_01,Europa,False,A/27/P,TRAPPIST-1e,26.0,False,,1653.0,7.0,227.0,1457.0,Sadra Wirdley,False,3204,1,3.0,Wirdley,7.0,A,27,P,Young
3204_02,Europa,False,A/27/P,TRAPPIST-1e,47.0,False,3865.0,3810.0,0.0,12.0,196.0,Alphah Wirdley,False,3204,2,3.0,Wirdley,7.0,A,27,P,Senior
3204_03,Europa,False,A/27/P,TRAPPIST-1e,46.0,False,0.0,131.0,,8873.0,469.0,Matan Wirdley,False,3204,3,3.0,Wirdley,7.0,A,27,P,Senior
3205_01,Earth,True,G/507/S,55 Cancri e,55.0,False,0.0,0.0,0.0,0.0,0.0,Denny Dotsondez,True,3205,1,1.0,Dotsondez,3.0,G,507,S,Senior
3206_01,Earth,False,G/520/P,TRAPPIST-1e,50.0,False,293.0,0.0,21.0,573.0,0.0,Gwenda Gainebergan,False,3206,1,1.0,Gainebergan,10.0,G,520,P,Senior
3209_01,Mars,True,F/672/P,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,Ech Nutca,True,3209,1,1.0,Nutca,4.0,F,672,P,Child
3210_01,Europa,False,E/211/S,55 Cancri e,17.0,False,454.0,19.0,0.0,,3219.0,Charda Heeroling,False,3210,1,3.0,Heeroling,4.0,E,211,S,Teenager
3210_02,Europa,False,E/211/S,55 Cancri e,20.0,False,11.0,596.0,0.0,3583.0,266.0,Aldun Clugeadry,False,3210,2,3.0,Clugeadry,2.0,E,211,S,Young
3210_03,Europa,False,E/211/S,TRAPPIST-1e,37.0,False,76.0,2804.0,0.0,1287.0,1229.0,Axionif Heeroling,False,3210,3,3.0,Heeroling,4.0,E,211,S,Senior
3211_01,Earth,False,F/673/P,TRAPPIST-1e,24.0,False,11.0,0.0,9.0,2645.0,2.0,Stal Baldson,False,3211,1,3.0,Baldson,6.0,F,673,P,Young
3211_02,Earth,False,G/521/P,55 Cancri e,43.0,False,511.0,233.0,,0.0,144.0,Maura Baldson,False,3211,2,3.0,Baldson,6.0,G,521,P,Senior
3211_03,Earth,False,G/521/P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Dianya Baldson,False,3211,3,3.0,Baldson,6.0,G,521,P,Child
3212_01,Earth,False,E/212/S,TRAPPIST-1e,24.0,False,180.0,264.0,0.0,1225.0,0.0,Philia Bellarkerd,False,3212,1,1.0,Bellarkerd,5.0,E,212,S,Young
3213_01,Mars,False,D/103/P,TRAPPIST-1e,22.0,False,715.0,0.0,726.0,325.0,0.0,Lucan Surry,False,3213,1,1.0,Surry,2.0,D,103,P,Young
3215_01,,True,G/508/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Gretty Warrison,True,3215,1,1.0,Warrison,5.0,G,508,S,Teenager
3216_01,Earth,True,G/509/S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,Eristy Haydenzier,True,3216,1,3.0,Haydenzier,10.0,G,509,S,Child
3216_02,Earth,True,G/509/S,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,Jennyn Haydenzier,True,3216,2,3.0,Haydenzier,10.0,G,509,S,Young
3216_03,Earth,False,E/213/S,TRAPPIST-1e,23.0,False,0.0,1573.0,0.0,36.0,0.0,Inerry Haydenzier,True,3216,3,3.0,Haydenzier,10.0,E,213,S,Young
3217_01,Mars,False,E/198/P,TRAPPIST-1e,56.0,False,324.0,574.0,116.0,0.0,0.0,Minies Dan,False,3217,1,1.0,Dan,4.0,E,198,P,Senior
3218_01,Earth,False,F/606/S,TRAPPIST-1e,36.0,False,5.0,623.0,88.0,5.0,1.0,Derine Bardinard,True,3218,1,3.0,Bardinard,9.0,F,606,S,Senior
3218_02,Earth,False,F/606/S,55 Cancri e,58.0,False,52.0,0.0,5.0,517.0,0.0,Lonna Bardinard,False,3218,2,3.0,Bardinard,9.0,F,606,S,Senior
3218_03,Earth,False,G/510/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Wena Bardinard,False,3218,3,3.0,Bardinard,9.0,G,510,S,Child
3219_01,Mars,True,E/214/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Vuls Paska,False,3219,1,1.0,Paska,4.0,E,214,S,Senior
3220_01,Earth,False,G/522/P,TRAPPIST-1e,33.0,False,0.0,0.0,75.0,709.0,0.0,Jeane Meyerthy,False,3220,1,1.0,Meyerthy,3.0,G,522,P,Senior
3221_01,Earth,False,G/511/S,PSO J318.5-22,19.0,False,0.0,0.0,616.0,0.0,0.0,Brinez Meadoney,False,3221,1,1.0,Meadoney,3.0,G,511,S,Young
3223_01,Earth,False,G/523/P,TRAPPIST-1e,,False,16.0,0.0,799.0,0.0,37.0,Elany Prickmantes,False,3223,1,1.0,Prickmantes,5.0,G,523,P,Elder
3224_01,Earth,,F/607/S,TRAPPIST-1e,33.0,False,0.0,950.0,0.0,102.0,0.0,Ellie Fredersend,True,3224,1,1.0,Fredersend,3.0,F,607,S,Senior
3225_01,Europa,True,C/120/S,55 Cancri e,17.0,False,0.0,0.0,0.0,0.0,0.0,Minoton Surind,True,3225,1,2.0,Surind,2.0,C,120,S,Teenager
3225_02,Europa,False,C/120/S,TRAPPIST-1e,28.0,False,0.0,3281.0,0.0,68.0,341.0,Bosoneb Surind,True,3225,2,2.0,Surind,2.0,C,120,S,Young
3227_01,Earth,False,G/513/S,TRAPPIST-1e,21.0,False,63.0,15.0,407.0,397.0,0.0,Eila Chardst,False,3227,1,1.0,Chardst,3.0,G,513,S,Young
3229_01,Europa,False,B/118/S,TRAPPIST-1e,45.0,False,3.0,2344.0,1100.0,498.0,0.0,Aino Chpeng,True,3229,1,1.0,Chpeng,1.0,B,118,S,Senior
3230_01,Mars,True,F/674/P,TRAPPIST-1e,62.0,False,0.0,0.0,0.0,0.0,0.0,Healls Sache,True,3230,1,1.0,Sache,5.0,F,674,P,Elder
3232_01,Mars,True,F/609/S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Munda Burte,True,3232,1,1.0,Burte,1.0,F,609,S,Senior
3235_01,Earth,False,F/610/S,TRAPPIST-1e,27.0,False,158.0,0.0,1271.0,0.0,71.0,Stancy Shieldson,False,3235,1,1.0,Shieldson,8.0,F,610,S,Young
3236_01,Earth,True,G/524/P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,Garyan Woody,True,3236,1,3.0,Woody,10.0,G,524,P,Child
3236_02,Earth,False,F/676/P,TRAPPIST-1e,31.0,False,593.0,540.0,238.0,0.0,77.0,Carlen Woody,False,3236,2,3.0,Woody,10.0,F,676,P,Senior
3236_03,Earth,False,E/200/P,TRAPPIST-1e,18.0,False,0.0,30.0,0.0,756.0,5.0,Anton Woody,False,3236,3,3.0,Woody,10.0,E,200,P,Teenager
3237_01,Mars,False,D/104/P,TRAPPIST-1e,21.0,False,1097.0,0.0,80.0,589.0,0.0,Graw Lapie,False,3237,1,3.0,Lapie,3.0,D,104,P,Young
3237_02,Mars,False,F/677/P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,Chrets Lapie,True,3237,2,3.0,Lapie,3.0,F,677,P,Child
3237_03,Mars,False,D/104/P,TRAPPIST-1e,22.0,False,2646.0,0.0,599.0,117.0,0.0,Mon Lapie,False,3237,3,3.0,Lapie,3.0,D,104,P,Young
3238_01,Mars,True,E/215/S,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Walles Reste,False,3238,1,1.0,Reste,4.0,E,215,S,Young
3239_01,Earth,True,G/515/S,TRAPPIST-1e,30.0,False,0.0,0.0,0.0,0.0,0.0,Stanya Bookerson,True,3239,1,1.0,Bookerson,8.0,G,515,S,Young
3240_01,Earth,False,E/216/S,TRAPPIST-1e,17.0,False,0.0,382.0,402.0,0.0,7.0,Sonnie Vinozarks,False,3240,1,1.0,Vinozarks,9.0,E,216,S,Teenager
3241_01,Earth,True,G/525/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Benny Hickley,False,3241,1,1.0,Hickley,4.0,G,525,P,Elder
3243_01,Earth,False,G/516/S,55 Cancri e,10.0,False,0.0,,0.0,0.0,,Tonald Hermanapp,False,3243,1,1.0,Hermanapp,5.0,G,516,S,Child
3247_01,Earth,False,E/202/P,TRAPPIST-1e,25.0,False,764.0,16.0,0.0,8.0,0.0,Harvin Malliamsey,False,3247,1,1.0,Malliamsey,6.0,E,202,P,Young
3248_01,Earth,False,G/526/P,TRAPPIST-1e,21.0,False,0.0,,0.0,0.0,0.0,Rice Baldens,False,3248,1,1.0,Baldens,1.0,G,526,P,Young
3252_01,Earth,False,F/613/S,55 Cancri e,53.0,False,8.0,0.0,236.0,0.0,2049.0,Dwin Melez,False,3252,1,1.0,Melez,3.0,F,613,S,Senior
3253_01,Earth,False,G/528/P,TRAPPIST-1e,21.0,False,0.0,0.0,687.0,46.0,20.0,Lardy Thorney,False,3253,1,1.0,Thorney,8.0,G,528,P,Young
3254_01,Europa,False,C/121/S,TRAPPIST-1e,28.0,False,0.0,3315.0,0.0,594.0,85.0,Alphein Igmable,True,3254,1,1.0,Igmable,2.0,C,121,S,Young
3255_01,Earth,True,G/517/S,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,Fayel Morandry,True,3255,1,1.0,Morandry,3.0,G,517,S,Young
3256_01,Europa,True,E/217/S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,Ashird Myling,True,3256,1,1.0,Myling,9.0,E,217,S,Senior
3258_01,Earth,True,G/529/P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Genee Waltonnedy,False,3258,1,1.0,Waltonnedy,9.0,G,529,P,Child
3259_01,Earth,False,G/530/P,TRAPPIST-1e,20.0,False,508.0,0.0,1.0,1372.0,0.0,Des Tranciams,False,3259,1,1.0,Tranciams,10.0,G,530,P,Young
3260_01,Earth,False,F/615/S,,19.0,False,0.0,165.0,0.0,699.0,0.0,Dell Canton,False,3260,1,1.0,Canton,3.0,F,615,S,Young
3262_01,Earth,False,F/681/P,TRAPPIST-1e,32.0,False,0.0,632.0,0.0,0.0,0.0,Jodia Pottmanley,False,3262,1,1.0,Pottmanley,2.0,F,681,P,Senior
3268_01,Mars,False,E/219/S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Rosts Ses,False,3268,1,1.0,Ses,6.0,E,219,S,Young
3269_01,Europa,False,C/122/S,55 Cancri e,35.0,False,74.0,5082.0,0.0,893.0,1937.0,Terion Spistory,True,3269,1,1.0,Spistory,4.0,C,122,S,Senior
3270_01,Earth,False,G/531/P,TRAPPIST-1e,26.0,False,0.0,56.0,322.0,6.0,243.0,Thell Klindsey,True,3270,1,1.0,Klindsey,6.0,G,531,P,Young
3271_01,Earth,True,G/532/P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Florey Micknightt,False,3271,1,2.0,Micknightt,4.0,G,532,P,Senior
3271_02,Earth,False,G/532/P,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Alley Micknightt,True,3271,2,2.0,Micknightt,4.0,G,532,P,Child
3272_01,Earth,,G/518/S,TRAPPIST-1e,40.0,False,0.0,0.0,895.0,0.0,0.0,Clarry Kellynn,True,3272,1,2.0,Kellynn,4.0,G,518,S,Senior
3272_02,Earth,True,G/518/S,55 Cancri e,2.0,False,0.0,0.0,0.0,0.0,0.0,Eilan Kellynn,True,3272,2,2.0,Kellynn,4.0,G,518,S,Child
3273_01,Earth,True,G/519/S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,Lonnez Wilkinner,False,3273,1,1.0,Wilkinner,3.0,G,519,S,Young
3274_01,Earth,True,G/533/P,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Dwigh Hahnstoneal,True,3274,1,3.0,Hahnstoneal,6.0,G,533,P,Senior
3274_02,Earth,False,G/533/P,55 Cancri e,16.0,False,1612.0,4.0,0.0,184.0,0.0,Sallyl Hahnstoneal,False,3274,2,3.0,Hahnstoneal,6.0,G,533,P,Teenager
3274_03,Earth,False,G/533/P,TRAPPIST-1e,64.0,,0.0,0.0,16.0,733.0,159.0,Annaha Hahnstoneal,False,3274,3,3.0,Hahnstoneal,6.0,G,533,P,Elder
3275_01,Earth,False,F/617/S,55 Cancri e,35.0,False,256.0,0.0,341.0,35.0,0.0,Darley Gibbsonton,True,3275,1,1.0,Gibbsonton,13.0,F,617,S,Senior
3276_01,Europa,False,A/29/P,TRAPPIST-1e,33.0,False,20.0,653.0,0.0,121.0,483.0,Prope Wirdley,False,3276,1,1.0,Wirdley,7.0,A,29,P,Senior
3279_01,Europa,False,C/123/S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,Mard Whifounrew,True,3279,1,4.0,Whifounrew,4.0,C,123,S,Child
3279_02,Europa,True,C/123/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,,0.0,Grafik Whifounrew,True,3279,2,4.0,Whifounrew,4.0,C,123,S,Young
3279_03,Europa,True,C/123/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Antinon Whifounrew,True,3279,3,4.0,Whifounrew,4.0,C,123,S,Young
3279_04,Europa,True,C/123/S,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,Kabiak Whifounrew,True,3279,4,4.0,Whifounrew,4.0,C,123,S,Young
3280_01,Earth,True,G/534/P,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Idace Ricks,True,3280,1,2.0,Ricks,5.0,G,534,P,Senior
3280_02,Earth,False,F/684/P,55 Cancri e,32.0,False,1150.0,201.0,0.0,0.0,8.0,Lilly Ricks,False,3280,2,2.0,Ricks,5.0,F,684,P,Senior
3282_01,Europa,True,B/120/S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,Nasl Prighty,True,3282,1,3.0,Prighty,3.0,B,120,S,Senior
3282_02,Europa,True,B/120/S,TRAPPIST-1e,60.0,,0.0,0.0,0.0,0.0,0.0,Alzird Prighty,True,3282,2,3.0,Prighty,3.0,B,120,S,Senior
3282_03,Europa,False,B/120/S,TRAPPIST-1e,43.0,False,0.0,1440.0,0.0,85.0,150.0,Sheratz Prighty,True,3282,3,3.0,Prighty,3.0,B,120,S,Senior
3283_01,Earth,False,F/619/S,TRAPPIST-1e,43.0,False,0.0,16.0,34.0,753.0,1.0,,False,3283,1,4.0,Unknown,,F,619,S,Senior
3283_02,Earth,False,F/619/S,TRAPPIST-1e,19.0,False,64.0,0.0,453.0,174.0,6.0,Allyn Horthy,False,3283,2,4.0,Horthy,3.0,F,619,S,Young
3283_03,Earth,False,G/521/S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,646.0,138.0,Byront Strongers,False,3283,3,4.0,Strongers,7.0,G,521,S,Young
3283_04,Earth,False,G/521/S,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,846.0,0.0,Brank Hoopez,False,3283,4,4.0,Hoopez,4.0,G,521,S,Senior
3284_01,Earth,True,G/535/P,PSO J318.5-22,17.0,False,0.0,0.0,0.0,0.0,0.0,Kaye Holsen,True,3284,1,2.0,Holsen,2.0,G,535,P,Teenager
3284_02,Earth,True,G/535/P,PSO J318.5-22,29.0,False,0.0,0.0,0.0,0.0,0.0,Olgary Holsen,True,3284,2,2.0,Holsen,2.0,G,535,P,Young
3287_01,Earth,False,G/522/S,PSO J318.5-22,2.0,False,,0.0,0.0,0.0,0.0,Jeron Carlsonney,True,3287,1,3.0,Carlsonney,6.0,G,522,S,Child
3287_02,Earth,False,,TRAPPIST-1e,22.0,False,718.0,2.0,50.0,0.0,0.0,Jerrye Carlsonney,True,3287,2,3.0,Carlsonney,6.0,Unknown,Unknown,Unknown,Young
3287_03,Earth,False,F/621/S,55 Cancri e,18.0,False,0.0,,14.0,625.0,0.0,Therie Carlsonney,False,3287,3,3.0,Carlsonney,6.0,F,621,S,Teenager
3289_01,Earth,True,G/536/P,TRAPPIST-1e,16.0,False,0.0,0.0,0.0,0.0,0.0,Jaye Whitez,True,3289,1,1.0,Whitez,7.0,G,536,P,Teenager
3292_01,Europa,True,B/121/S,TRAPPIST-1e,52.0,False,0.0,0.0,0.0,0.0,0.0,Sarino Dianket,True,3292,1,5.0,Dianket,5.0,B,121,S,Senior
3292_02,Europa,False,,55 Cancri e,52.0,False,13.0,6074.0,0.0,10385.0,299.0,Auvab Dianket,False,3292,2,5.0,Dianket,5.0,Unknown,Unknown,Unknown,Senior
3292_03,Europa,True,B/121/S,55 Cancri e,14.0,False,,0.0,0.0,,0.0,Coxak Brakepined,True,3292,3,5.0,Brakepined,4.0,B,121,S,Teenager
3292_04,Europa,False,B/121/S,TRAPPIST-1e,25.0,True,0.0,0.0,0.0,0.0,0.0,Acruxon Discuous,True,3292,4,5.0,Discuous,1.0,B,121,S,Young
3292_05,Europa,True,B/121/S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Golaron Dianket,True,3292,5,5.0,Dianket,5.0,B,121,S,Senior
3293_01,Mars,False,F/623/S,TRAPPIST-1e,20.0,False,915.0,12.0,25.0,205.0,311.0,Wings Part,True,3293,1,1.0,Part,4.0,F,623,S,Young
3294_01,Earth,True,G/537/P,PSO J318.5-22,28.0,False,0.0,0.0,0.0,0.0,0.0,Shard Georgasey,True,3294,1,2.0,Georgasey,12.0,G,537,P,Young
3294_02,Earth,True,G/537/P,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Elinda Georgasey,False,3294,2,2.0,Georgasey,12.0,G,537,P,Elder
3295_01,Earth,False,G/538/P,55 Cancri e,20.0,False,2598.0,927.0,0.0,866.0,2.0,Nancey Horndley,False,3295,1,1.0,Horndley,6.0,G,538,P,Young
3296_01,Earth,False,F/624/S,55 Cancri e,44.0,False,632.0,0.0,101.0,5.0,0.0,Ginia Villenson,True,3296,1,1.0,Villenson,11.0,F,624,S,Senior
3297_01,Earth,False,F/686/P,TRAPPIST-1e,64.0,False,313.0,782.0,8.0,0.0,0.0,Trick Carlsonney,False,3297,1,1.0,Carlsonney,6.0,F,686,P,Elder
3298_01,Earth,False,F/687/P,,27.0,False,0.0,0.0,775.0,127.0,0.0,Jeanny Fowles,True,3298,1,1.0,Fowles,5.0,F,687,P,Young
3299_01,Earth,,G/524/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Verney Dillestron,False,3299,1,1.0,Dillestron,5.0,G,524,S,Young
3300_01,Mars,True,F/688/P,,38.0,False,0.0,0.0,0.0,0.0,0.0,Fis Fla,True,3300,1,2.0,Fla,11.0,F,688,P,Senior
3300_02,Mars,False,F/688/P,TRAPPIST-1e,47.0,False,378.0,0.0,117.0,1147.0,132.0,Quan Fla,False,3300,2,2.0,Fla,11.0,F,688,P,Senior
3301_01,Earth,True,G/525/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Tyle Domington,True,3301,1,4.0,Domington,15.0,G,525,S,Child
3301_02,Earth,False,G/525/S,TRAPPIST-1e,1.0,False,0.0,0.0,0.0,0.0,0.0,Tonald Domington,True,3301,2,4.0,Domington,15.0,G,525,S,Child
3301_03,Earth,False,G/525/S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,Yolace Domington,True,3301,3,4.0,Domington,15.0,G,525,S,Child
3301_04,Earth,,G/525/S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,Lulah Domington,True,3301,4,4.0,Domington,15.0,G,525,S,Young
3304_01,Europa,True,D/105/P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Ashelik Drayfulery,True,3304,1,1.0,Drayfulery,1.0,D,105,P,Senior
3305_01,Mars,True,D/106/P,TRAPPIST-1e,35.0,False,0.0,0.0,0.0,0.0,0.0,Swink Jaff,False,3305,1,2.0,Jaff,4.0,D,106,P,Senior
3305_02,Mars,False,D/106/P,55 Cancri e,31.0,False,1065.0,13.0,150.0,36.0,0.0,Vivers Jaff,False,3305,2,2.0,Jaff,4.0,D,106,P,Senior
3308_01,Earth,False,F/690/P,PSO J318.5-22,14.0,False,0.0,43.0,504.0,125.0,0.0,Rice Patthews,False,3308,1,1.0,Patthews,8.0,F,690,P,Teenager
3309_01,Earth,False,G/539/P,TRAPPIST-1e,25.0,False,0.0,0.0,762.0,0.0,50.0,Rosiey Wellenez,False,3309,1,1.0,Wellenez,3.0,G,539,P,Young
3310_01,Europa,True,D/107/P,TRAPPIST-1e,26.0,False,0.0,0.0,0.0,0.0,0.0,Grafik Bagint,True,3310,1,1.0,Bagint,1.0,D,107,P,Young
3311_01,Europa,False,E/221/S,TRAPPIST-1e,26.0,False,0.0,1638.0,0.0,476.0,226.0,Neutrin Alenter,False,3311,1,1.0,Alenter,6.0,E,221,S,Young
3312_01,Europa,False,E/203/P,TRAPPIST-1e,30.0,False,0.0,1076.0,0.0,3725.0,9.0,Alathim Waring,False,3312,1,1.0,Waring,8.0,E,203,P,Young
3313_01,Europa,True,B/122/S,55 Cancri e,49.0,False,0.0,0.0,0.0,0.0,0.0,Maasyma Cientteng,True,3313,1,1.0,Cientteng,1.0,B,122,S,Senior
3314_01,Earth,False,F/626/S,TRAPPIST-1e,19.0,False,260.0,0.0,238.0,139.0,8.0,Maurie Hornettoney,False,3314,1,1.0,Hornettoney,6.0,F,626,S,Young
3315_01,Earth,,F/627/S,TRAPPIST-1e,15.0,False,10.0,0.0,99.0,,2031.0,,False,3315,1,1.0,Unknown,,F,627,S,Teenager
3317_01,Earth,False,G/540/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,1765.0,Pamont Scottney,False,3317,1,1.0,Scottney,4.0,G,540,P,Young
3318_01,Europa,False,B/123/S,TRAPPIST-1e,39.0,False,0.0,957.0,0.0,22.0,401.0,Acrabih Openduave,True,3318,1,5.0,Openduave,10.0,B,123,S,Senior
3318_02,Europa,True,B/123/S,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,Azhab Openduave,True,3318,2,5.0,Openduave,10.0,B,123,S,Senior
3318_03,Europa,False,B/123/S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,Altara Openduave,True,3318,3,5.0,Openduave,10.0,B,123,S,Child
3318_04,Europa,True,B/123/S,,44.0,False,,0.0,0.0,0.0,0.0,Diskeh Openduave,True,3318,4,5.0,Openduave,10.0,B,123,S,Senior
3318_05,Europa,True,B/123/S,TRAPPIST-1e,36.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Openduave,True,3318,5,5.0,Openduave,10.0,B,123,S,Senior
3319_01,Earth,False,G/541/P,TRAPPIST-1e,56.0,False,0.0,335.0,532.0,15.0,26.0,Line Wolfaddox,False,3319,1,1.0,Wolfaddox,8.0,G,541,P,Senior
3322_01,Earth,True,G/542/P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,Man Philliames,True,3322,1,1.0,Philliames,4.0,G,542,P,Senior
3323_01,Europa,True,C/110/P,55 Cancri e,40.0,False,0.0,0.0,0.0,0.0,0.0,Shellum Fliblerolt,True,3323,1,2.0,Fliblerolt,3.0,C,110,P,Senior
3323_02,Europa,True,C/110/P,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Jihoton Fliblerolt,True,3323,2,2.0,Fliblerolt,3.0,C,110,P,Senior
3324_01,Mars,True,F/630/S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,Yalmon Buche,True,3324,1,2.0,Buche,7.0,F,630,S,Senior
3324_02,Mars,True,F/630/S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Guink Buche,True,3324,2,2.0,Buche,7.0,F,630,S,Teenager
3325_01,Earth,True,G/543/P,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,Blanda Fitzgerson,True,3325,1,1.0,Fitzgerson,6.0,G,543,P,Senior
3326_01,Earth,False,E/222/S,TRAPPIST-1e,42.0,False,0.0,,1519.0,0.0,4.0,Bretty Llobsoney,False,3326,1,1.0,Llobsoney,7.0,E,222,S,Senior
3327_01,Earth,False,G/528/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,772.0,Erice Noelan,False,3327,1,1.0,Noelan,3.0,G,528,S,Senior
3328_01,Earth,False,F/691/P,TRAPPIST-1e,34.0,False,578.0,0.0,0.0,0.0,323.0,Rena Yorkland,False,3328,1,1.0,Yorkland,11.0,F,691,P,Senior
3329_01,Earth,True,G/544/P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Lorie Krampbelles,True,3329,1,1.0,Krampbelles,2.0,G,544,P,Senior
3330_01,Mars,False,F/692/P,TRAPPIST-1e,42.0,False,1633.0,0.0,29.0,4.0,102.0,Hits Sin,False,3330,1,1.0,Sin,4.0,F,692,P,Senior
3331_01,,False,F/631/S,TRAPPIST-1e,40.0,False,666.0,4.0,83.0,0.0,50.0,,True,3331,1,1.0,Unknown,,F,631,S,Senior
3332_01,Mars,False,D/107/S,55 Cancri e,48.0,,824.0,2.0,830.0,298.0,0.0,Blat Flité,False,3332,1,3.0,Flité,7.0,D,107,S,Senior
