PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,GroupId,PassengerIdInGroup,MembersOfGroupById,Surname,MembersOfFamilyBySurname,CabinDeck,CabinNum,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_Unknown,CryoSleep_False,CryoSleep_True,CryoSleep_Unknown,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_Unknown,VIP_False,VIP_True,VIP_Unknown,Transported_False,Transported_True,CabinSide_P,CabinSide_S,CabinSide_Unknown,AgeBinned_Child,AgeBinned_Elder,AgeBinned_Senior,AgeBinned_Teenager,AgeBinned_Young
3022_02,C/102/P,19.0,0.0,329.0,0.0,3154.0,312.0,Hadirah Speating,3022,2,2.0,Speating,2.0,C,102,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3023_01,F/631/P,33.0,0.0,0.0,0.0,0.0,0.0,Panter Blane,3023,1,1.0,Blane,5.0,F,631,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3024_01,F/632/P,19.0,0.0,0.0,1752.0,187.0,0.0,Jord Barkeretton,3024,1,1.0,Barkeretton,4.0,F,632,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3025_01,G/477/S,31.0,2.0,788.0,0.0,128.0,9.0,Unknown,3025,1,2.0,Unknown,5.428117273048393,G,477,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3025_02,G/477/S,43.0,45.0,8.0,0.0,607.0,44.0,Stald Fisheparks,3025,2,2.0,Fisheparks,5.0,G,477,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3026_01,G/492/P,22.0,0.0,0.0,0.0,0.0,0.0,Artis Gambs,3026,1,1.0,Gambs,4.0,G,492,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3027_01,G/493/P,24.0,0.0,0.0,0.0,0.0,0.0,Tracia Fitzgerson,3027,1,1.0,Fitzgerson,6.0,G,493,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3029_01,C/103/P,21.0,0.0,878.0,82.0,360.0,1784.0,Geno Disgul,3029,1,2.0,Disgul,5.0,C,103,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3029_02,C/103/P,14.0,0.0,0.0,0.0,0.0,0.0,Charga Disgul,3029,2,2.0,Disgul,5.0,C,103,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3030_01,B/97/P,30.0,728.0,2551.0,0.0,48.0,1804.0,Cellum Alaring,3030,1,2.0,Alaring,7.0,B,97,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3030_02,B/97/P,22.0,0.0,0.0,0.0,0.0,0.0,Wezena Alaring,3030,2,2.0,Alaring,7.0,B,97,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3032_01,G/478/S,11.0,0.0,0.0,0.0,0.0,0.0,Raque Wolfernan,3032,1,4.0,Wolfernan,8.0,G,478,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
3032_02,G/478/S,4.0,0.0,0.0,0.0,0.0,0.0,Loresa Wolfernan,3032,2,4.0,Wolfernan,8.0,G,478,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
3032_03,G/478/S,0.0,0.0,0.0,0.0,0.0,0.0,Andie Wolfernan,3032,3,4.0,Wolfernan,8.0,G,478,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
3032_04,F/575/S,30.0,479.0,12.0,25.0,643.0,283.0,Ritany Wolfernan,3032,4,4.0,Wolfernan,8.0,F,575,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3033_01,G/479/S,21.0,0.0,27.0,1181.0,0.0,513.0,Hardy Wagnerray,3033,1,1.0,Wagnerray,11.0,G,479,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3034_01,,40.0,0.0,0.0,0.0,0.0,0.0,Dscheat Noxnuther,3034,1,1.0,Noxnuther,3.0,Unknown,Unknown,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
3036_01,F/634/P,57.0,506.0,0.0,1.0,178.0,0.0,Penne Booneid,3036,1,1.0,Booneid,10.0,F,634,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3038_01,F/576/S,35.0,1228.0,0.0,0.0,0.0,0.0,Cink Porté,3038,1,1.0,Porté,4.0,F,576,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False
3039_01,A/37/S,32.0,0.0,0.0,0.0,0.0,0.0,Acraban Conamminal,3039,1,1.0,Conamminal,1.0,A,37,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3040_01,F/577/S,32.0,2224.0,0.0,2.0,5.0,0.0,Nilly Purle,3040,1,1.0,Purle,6.0,F,577,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3042_01,F/578/S,30.0,0.0,0.0,301.0,0.0,437.0,Maya Mejiaddox,3042,1,1.0,Mejiaddox,6.0,F,578,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3044_01,F/636/P,69.0,577.0,139.0,0.0,0.0,0.0,Joyces Fowlesterez,3044,1,1.0,Fowlesterez,12.0,F,636,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
3045_01,G/480/S,21.0,0.0,0.0,0.0,0.0,0.0,Helean Hestes,3045,1,1.0,Hestes,8.0,G,480,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3047_01,E/190/P,17.0,0.0,375.483196239718,0.0,0.0,0.0,Jack Quart,3047,1,2.0,Quart,9.0,E,190,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3047_02,E/190/P,16.0,995.0,0.0,6.0,48.0,0.0,Wafros Quart,3047,2,2.0,Quart,9.0,E,190,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False
3048_01,E/200/S,25.0,0.0,0.0,0.0,251.73266745005876,0.0,Mitch Canie,3048,1,1.0,Canie,3.0,E,200,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3050_01,E/191/P,25.0,1586.0,2342.0,947.0,1.0,276.0,Skatik Supred,3050,1,1.0,Supred,5.0,E,191,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3053_01,,52.0,0.0,2.0,0.0,3721.0,810.0,Ainor Fuelisent,3053,1,1.0,Fuelisent,5.0,Unknown,Unknown,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
3054_01,F/579/S,13.0,578.0,77.0,0.0,306.0,5.0,Celis Bootez,3054,1,1.0,Bootez,6.0,F,579,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3055_01,F/637/P,37.0,1086.0,0.0,0.0,41.0,0.0,Inen Casentry,3055,1,1.0,Casentry,2.0,F,637,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3060_01,F/581/S,13.0,760.0,2.0,2.0,251.73266745005876,0.0,Rowl Chman,3060,1,3.0,Chman,6.0,F,581,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False
3060_02,D/98/S,45.0,2224.0,0.0,10.0,0.0,0.0,Duckes Chman,3060,2,3.0,Chman,6.0,D,98,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3060_03,E/201/S,55.0,0.0,0.0,0.0,0.0,0.0,Torms Chman,3060,3,3.0,Chman,6.0,E,201,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3061_01,F/638/P,22.0,664.0,0.0,0.0,65.0,0.0,Mela Bakericks,3061,1,2.0,Bakericks,6.0,F,638,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3061_02,G/498/P,39.0,0.0,0.0,0.0,1745.0,72.0,Ritey Hickley,3061,2,2.0,Hickley,4.0,G,498,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3062_01,D/99/S,35.0,741.0,0.0,31.0,0.0,36.0,Hion Frasp,3062,1,1.0,Frasp,7.0,D,99,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3063_01,G/499/P,19.0,0.0,0.0,0.0,0.0,0.0,Jerrye Daughttley,3063,1,3.0,Daughttley,7.0,G,499,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3063_02,G/499/P,7.0,0.0,0.0,0.0,0.0,0.0,Joana Daughttley,3063,2,3.0,Daughttley,7.0,G,499,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
3063_03,E/192/P,19.0,1.0,0.0,0.0,450.0,254.0,Elina Daughttley,3063,3,3.0,Daughttley,7.0,E,192,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3064_01,G/482/S,21.0,0.0,0.0,0.0,0.0,0.0,Thewis Spencervan,3064,1,1.0,Spencervan,6.0,G,482,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3065_01,D/94/P,37.0,0.0,2065.0,1650.0,356.0,1.0,Solark Preeldy,3065,1,1.0,Preeldy,7.0,D,94,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3066_01,E/193/P,35.0,1609.0,0.0,0.0,0.0,0.0,Felia Hortis,3066,1,1.0,Hortis,6.0,E,193,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
3067_01,G/483/S,22.0,0.0,0.0,0.0,0.0,0.0,France Dicksons,3067,1,1.0,Dicksons,6.0,G,483,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3068_01,G/500/P,62.0,379.0,453.0,0.0,7.0,0.0,Tyrona Mcfarley,3068,1,1.0,Mcfarley,5.0,G,500,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
3070_01,G/501/P,41.0,0.0,0.0,0.0,0.0,0.0,Bel Haydenez,3070,1,1.0,Haydenez,2.0,G,501,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3071_01,B/113/S,16.0,195.06778665413535,0.0,0.0,0.0,0.0,Saiphda Cracionfic,3071,1,2.0,Cracionfic,2.0,B,113,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
3071_02,B/113/S,26.0,0.0,375.483196239718,8.0,21.0,3742.0,Alballa Cracionfic,3071,2,2.0,Cracionfic,2.0,B,113,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3073_01,F/640/P,36.0,0.0,0.0,0.0,0.0,0.0,Krios Shbre,3073,1,1.0,Shbre,6.0,F,640,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3076_01,G/502/P,28.81782945736434,0.0,0.0,0.0,0.0,0.0,Jaimez Mcfaddenson,3076,1,1.0,Mcfaddenson,4.0,G,502,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
3079_01,F/642/P,22.0,35.0,0.0,36.0,581.0,0.0,Charly Booters,3079,1,1.0,Booters,4.0,F,642,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3080_01,F/584/S,40.0,0.0,0.0,0.0,822.0,2.0,Florey Alldson,3080,1,1.0,Alldson,7.0,F,584,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False
3081_01,C/118/S,50.0,0.0,1547.0,0.0,1784.0,1.0,Gollux Reedall,3081,1,2.0,Reedall,9.0,C,118,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3081_02,C/118/S,57.0,0.0,0.0,0.0,0.0,0.0,Sadirak Reedall,3081,2,2.0,Reedall,9.0,C,118,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3082_01,G/503/P,15.0,1.0,30.0,1793.0,0.0,0.0,Kayd Wilkinner,3082,1,1.0,Wilkinner,3.0,G,503,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
3083_01,D/100/S,23.0,0.0,587.0,0.0,1497.0,1014.0,Antak Bootty,3083,1,1.0,Bootty,4.0,D,100,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
3084_01,D/101/S,60.0,0.0,0.0,0.0,0.0,0.0,Bakix Flell,3084,1,1.0,Flell,8.0,D,101,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3085_01,G/504/P,72.0,0.0,0.0,0.0,153.0,556.0,Coracy Briggins,3085,1,1.0,Briggins,8.0,G,504,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False
3087_01,G/505/P,35.0,0.0,0.0,0.0,0.0,0.0,Chadie Flyncharlan,3087,1,1.0,Flyncharlan,2.0,G,505,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3088_01,A/25/P,28.0,0.0,0.0,0.0,0.0,0.0,Dscha Dishearly,3088,1,1.0,Dishearly,2.0,A,25,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3090_01,B/115/S,27.0,0.0,5292.0,0.0,820.0,31.0,Minoces Myling,3090,1,1.0,Myling,9.0,B,115,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True
3091_01,,14.0,0.0,946.0,0.0,3721.0,384.0,Kitakan Wingcoling,3091,1,2.0,Wingcoling,3.0,Unknown,Unknown,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False
3091_02,D/102/S,26.0,195.06778665413535,0.0,0.0,0.0,0.0,Shaiaz Wingcoling,3091,2,2.0,Wingcoling,3.0,D,102,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3092_01,G/506/P,22.0,195.06778665413535,0.0,102.0,43.0,700.0,Stace Solivers,3092,1,1.0,Solivers,3.0,G,506,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3093_01,E/194/P,22.0,2224.0,0.0,1349.0,121.0,0.0,Berk Terte,3093,1,1.0,Terte,3.0,E,194,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3095_01,F/585/S,71.0,924.0,1284.0,10.0,9.0,0.0,Aarjel Rhuba,3095,1,1.0,Rhuba,5.0,F,585,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
3096_01,D/103/S,25.0,5.0,1.0,633.0,0.0,188.0,Seat Khaf,3096,1,1.0,Khaf,4.0,D,103,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3099_01,E/203/S,27.0,0.0,0.0,0.0,0.0,0.0,Chones Bine,3099,1,1.0,Bine,9.0,E,203,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True
3100_01,G/485/S,1.0,0.0,0.0,0.0,0.0,0.0,Andrey Farmonrada,3100,1,3.0,Farmonrada,5.0,G,485,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False
3100_02,F/586/S,52.0,809.0,0.0,0.0,0.0,0.0,Jord Farmonrada,3100,2,3.0,Farmonrada,5.0,F,586,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False
3100_03,G/485/S,0.0,0.0,0.0,0.0,0.0,0.0,Gordo Farmonrada,3100,3,3.0,Farmonrada,5.0,G,485,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False
3102_01,B/101/P,30.0,0.0,0.0,0.0,0.0,0.0,Tachba Mirinanty,3102,1,1.0,Mirinanty,4.0,B,101,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3103_01,B/102/P,52.0,0.0,5292.0,0.0,1158.0,3742.0,Aldibah Baleful,3103,1,1.0,Baleful,4.0,B,102,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False
3104_01,G/507/P,12.0,0.0,0.0,0.0,0.0,0.0,Shally Fowles,3104,1,2.0,Fowles,5.0,G,507,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False
3104_02,G/507/P,22.0,0.0,375.483196239718,0.0,0.0,0.0,Lorice Fowles,3104,2,2.0,Fowles,5.0,G,507,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3110_01,G/509/P,24.0,520.0,0.0,0.0,195.0,0.0,Dandra Joyneidez,3110,1,1.0,Joyneidez,4.0,G,509,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3111_01,D/95/P,22.0,1173.0,0.0,0.0,9.0,0.0,Goles Ramad,3111,1,1.0,Ramad,8.0,D,95,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True
3112_01,G/488/S,15.0,0.0,0.0,0.0,0.0,0.0,Billey Romason,3112,1,1.0,Romason,3.0,G,488,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
3113_01,D/96/P,21.0,195.06778665413535,0.0,0.0,0.0,0.0,Sceros Lake,3113,1,2.0,Lake,3.0,D,96,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True
3113_02,D/96/P,56.0,0.0,0.0,0.0,0.0,0.0,Eloos Lake,3113,2,2.0,Lake,3.0,D,96,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False
3114_01,D/97/P,50.0,1598.0,0.0,155.0,26.0,0.0,Yapich Sad,3114,1,1.0,Sad,5.0,D,97,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False
